user_id,monthly_avg_revenue,transaction_volume_90d,avg_transaction_amount,transaction_count_90d,account_age_days,successful_transactions,failed_transactions,avg_daily_balance,fraud_incidents,disputed_transactions,chargebacks,defaulted,merchant_type
MERCHANT_1668,45720.56896034141,137161.70688102423,91.9930964996809,1491,746,1348,142,5577.223360471806,4,2,0,0,small_grocery
MERCHANT_1669,190312.6148111347,570937.844433404,98.50549420866186,5796,30,5326,469,21603.166564968793,18,9,2,1,restaurant
MERCHANT_1670,416155.02488928795,1248465.0746678638,83.6156369076327,14931,52,14059,871,45286.835393399524,11,5,1,0,large_grocery
MERCHANT_1671,1908707.5977734097,5726122.793320229,190.79444200054076,30012,912,29411,600,353978.1866289568,24,12,3,0,utility_provider
MERCHANT_1672,1957611.7824888688,5872835.347466607,193.76539468364533,30309,30,29702,606,233801.3899639651,21,10,3,0,utility_provider
MERCHANT_1673,137823.76912550404,413471.3073765121,67.10017971056672,6162,632,5630,531,34308.42236078518,14,7,2,0,restaurant
MERCHANT_1674,124481.5201180338,373444.5603541014,61.808103335667234,6042,1339,5513,528,34826.79639372271,15,7,2,0,restaurant
MERCHANT_1675,658257.6901607857,1974773.070482357,135.33258432581943,14592,348,14093,498,100083.99168173182,26,13,3,1,large_grocery
MERCHANT_1676,43936.989076980964,131810.9672309429,87.69858099197798,1503,33,1359,143,9918.978442187688,1,0,0,1,small_grocery
MERCHANT_1677,627602.8031938988,1882808.4095816961,154.69627882521536,12171,913,11717,453,68074.62592488852,12,6,1,0,fuel_station
MERCHANT_1678,30993.521857397773,92980.56557219331,62.23598766545737,1494,1937,1349,144,5495.551066280592,0,0,0,0,small_grocery
MERCHANT_1679,406998.945657556,1220996.836972668,263.6003534051529,4632,921,4357,274,64545.32082651193,6,3,0,0,retail_store
MERCHANT_1680,529531.130433225,1588593.3912996748,104.09497354692844,15261,630,14543,717,77165.29875865963,16,8,2,0,large_grocery
MERCHANT_1681,28037.97453714771,84113.92361144314,101.95627104417349,825,190,744,80,6419.145610856867,0,0,0,0,small_merchant
MERCHANT_1682,108988.4454817293,326965.3364451879,71.46783310277331,4575,30,4167,407,13737.51283455191,9,4,1,0,retail_store
MERCHANT_1683,204624.85739171322,613874.5721751397,103.50270985923784,5931,866,5459,471,55687.03935620995,9,4,1,0,restaurant
MERCHANT_1684,38328.900193972506,114986.70058191751,73.00742894090001,1575,191,1423,151,8929.375839512546,2,1,0,0,small_grocery
MERCHANT_1685,2334375.5547688333,7003126.6643065,232.925120212416,30066,1425,29464,601,565262.1208856156,33,16,4,0,utility_provider
MERCHANT_1686,26141.647964270607,78424.94389281182,92.04805621222044,852,458,769,82,7504.453124889626,0,0,0,0,small_merchant
MERCHANT_1687,1086399.3573871583,3259198.072161475,272.4170906186455,11964,552,11724,239,313398.59214260045,17,8,2,0,fuel_station
MERCHANT_1688,369726.96212246106,1109180.8863673832,250.15356029936473,4434,1023,4154,279,77764.84377894255,6,3,0,0,retail_store
MERCHANT_1689,244861.89755650124,734585.6926695037,123.73011498559941,5937,1103,5488,448,48746.11817001773,5,2,0,0,restaurant
MERCHANT_1690,59346.11988431925,178038.35965295773,123.38070662020634,1443,751,1307,135,9915.331414197924,0,0,0,0,small_grocery
MERCHANT_1691,657484.737272909,1972454.2118187272,160.99038620786214,12252,2034,11832,419,159843.95615407536,16,8,2,0,fuel_station
MERCHANT_1692,764225.4984493153,2292676.495347946,152.50957861690588,15033,2944,14678,354,158685.14082933127,20,10,3,0,large_grocery
MERCHANT_1693,38582.40911211919,115747.22733635757,79.0623137543426,1464,2142,1323,140,11056.75450661878,3,1,0,0,small_grocery
MERCHANT_1694,280519.25189737114,841557.7556921134,54.98221322959058,15306,1268,14204,1101,41439.759712969215,17,8,2,0,large_grocery
MERCHANT_1695,46423.6343333167,139270.9029999501,98.14721846367168,1419,892,1283,135,7522.974884816074,1,0,0,0,small_grocery
MERCHANT_1696,34664.21540875477,103992.6462262643,70.31281015974598,1479,794,1336,142,5657.82701247857,3,1,0,0,small_grocery
MERCHANT_1697,60397.212727926744,181191.63818378025,125.04598908473446,1449,79,1312,136,15775.733296441002,0,0,0,0,small_grocery
MERCHANT_1698,25968.34229305411,77905.02687916232,77.7495278235153,1002,231,904,97,3111.2168769243467,1,0,0,0,small_merchant
MERCHANT_1699,1352059.8179315946,4056179.453794784,338.69233916122107,11976,30,11736,239,258418.95530616966,12,6,1,0,fuel_station
MERCHANT_1700,41434.84139012006,124304.52417036018,128.28124269387015,969,107,876,92,7686.832142601779,3,1,0,1,small_merchant
MERCHANT_1701,1359013.525992802,4077040.577978406,343.0119954550232,11886,422,11648,237,155780.89944801727,13,6,1,0,fuel_station
MERCHANT_1702,553139.1121969945,1659417.3365909834,109.9024661627249,15099,115,14424,674,100759.48863330149,17,8,2,1,large_grocery
MERCHANT_1703,1031653.634546152,3094960.903638456,253.22867809183896,12222,1693,11977,244,209091.01592479376,11,5,1,0,fuel_station
MERCHANT_1704,717378.4123192881,2152135.2369578644,174.37491791912691,12342,1195,11993,348,81078.78142067084,5,2,0,0,fuel_station
MERCHANT_1705,67731.522143737,203194.56643121102,140.23089470753004,1449,54,1313,135,13679.899822974274,3,1,0,0,small_grocery
MERCHANT_1706,126789.11259716257,380367.3377914877,83.96629973322025,4530,208,4134,395,37003.09580059026,9,4,1,0,retail_store
MERCHANT_1707,51755.22291931554,155265.66875794664,101.68020219904822,1527,1248,1382,144,15308.308094758751,1,0,0,0,small_grocery
MERCHANT_1708,126942.80654533728,380828.4196360118,84.57215625938527,4503,1186,4109,393,26192.86531005256,11,5,1,0,retail_store
MERCHANT_1709,349993.8386952469,1049981.5160857406,218.60951823563204,4803,2123,4490,312,71055.53441789598,2,1,0,1,retail_store
MERCHANT_1710,59370.886864243745,178112.66059273123,120.42776240211712,1479,3650,1339,139,9327.263295849425,5,2,0,0,small_grocery
MERCHANT_1711,53511.814527955234,160535.4435838657,104.31152929425971,1539,2730,1393,145,16022.673089838037,5,2,0,0,small_grocery
MERCHANT_1712,147800.14900226213,443400.44700678636,74.08528772043215,5985,385,5474,510,22886.23736788526,18,9,2,0,restaurant
MERCHANT_1713,1067463.8462908647,3202391.538872594,271.96531115690823,11775,210,11539,235,203437.53746064054,9,4,1,0,fuel_station
MERCHANT_1714,85429.8168933934,256289.45068018022,168.5006250362789,1521,1036,1381,139,8593.112893506799,0,0,0,0,small_grocery
MERCHANT_1715,23638.816844173758,70916.45053252127,71.41636508813824,993,259,896,96,4014.9693165918343,2,1,0,1,small_merchant
MERCHANT_1716,89921.33814756881,269764.0144427064,166.52099656957188,1620,1198,1472,147,10276.935300438885,5,2,0,0,small_grocery
MERCHANT_1717,261748.24583949623,785244.7375184887,176.26144500976176,4455,557,4126,328,65113.79035600451,3,1,0,0,retail_store
MERCHANT_1718,28669.885423926466,86009.6562717794,97.1860522844965,885,1153,799,85,6083.832560299634,2,1,0,0,small_merchant
MERCHANT_1719,42935.77260245349,128807.31780736048,84.18778941657548,1530,235,1383,146,9206.905582793699,2,1,0,0,small_grocery
MERCHANT_1720,62104.323027014776,186312.9690810443,130.74594321476795,1425,517,1291,133,9769.150192781584,0,0,0,0,small_grocery
MERCHANT_1721,52525.98408403063,157577.9522520919,101.59764813158729,1551,606,1404,146,13813.244322795723,4,2,0,0,small_grocery
MERCHANT_1722,537763.2150825234,1613289.6452475702,112.1976246781814,14379,2092,13714,664,54128.11817273794,17,8,2,0,large_grocery
MERCHANT_1723,55687.59042998164,167062.7712899449,124.0258138752375,1347,226,1219,127,9284.248209449053,2,1,0,0,small_grocery
MERCHANT_1724,719591.3210517775,2158773.9631553325,488.52092399984895,4419,2014,4295,123,166872.86618310347,6,3,0,0,retail_store
MERCHANT_1725,67838.62664789654,203515.87994368962,138.16420905885244,1473,1192,1335,137,19102.306272997128,3,1,0,0,small_grocery
MERCHANT_1726,878191.0488688331,2634573.1466064993,220.4848227137417,11949,958,11710,238,129026.6315455904,15,7,2,0,fuel_station
MERCHANT_1727,13995.647389116271,41986.94216734881,50.34405535653335,834,1128,751,82,2914.1738441535304,0,0,0,0,small_merchant
MERCHANT_1728,282152.9685061694,846458.9055185082,139.06011262009335,6087,678,5650,436,58574.47211748243,5,2,0,1,restaurant
MERCHANT_1729,109646.02177123158,328938.06531369477,70.28591139181512,4680,204,4263,416,30134.550557126782,7,3,0,0,retail_store
MERCHANT_1730,856438.0568796989,2569314.1706390968,177.83182244179795,14448,153,14159,288,94296.72303481743,13,6,1,0,large_grocery
MERCHANT_1731,150958.33675864156,452875.0102759247,100.84057231706183,4491,1469,4109,381,27911.458614649186,4,2,0,0,retail_store
MERCHANT_1732,1059115.3557238185,3177346.0671714554,267.6561424624257,11871,942,11633,237,144561.97518531047,17,8,2,0,fuel_station
MERCHANT_1733,950287.4181535097,2850862.2544605294,234.52305482564407,12156,175,11912,243,99121.17364412823,14,7,2,0,fuel_station
MERCHANT_1734,42295.87623996826,126887.62871990478,81.3382235384005,1560,696,1410,149,5473.348116736922,6,3,0,0,small_grocery
MERCHANT_1735,2135647.097824637,6406941.293473911,214.8970716265483,29814,433,29217,596,630644.061498289,32,16,4,0,utility_provider
MERCHANT_1736,548085.3323577218,1644255.9970731651,136.6114985936495,12036,126,11492,543,78359.59658516762,11,5,1,0,fuel_station
MERCHANT_1737,60752.61257925872,182257.83773777616,112.29688092284421,1623,554,1470,152,17436.373722356777,4,2,0,0,small_grocery
MERCHANT_1738,453136.2726485369,1359408.8179456107,89.6766817036487,15159,241,14330,828,63915.26481779581,19,9,2,0,large_grocery
MERCHANT_1739,1318318.646375355,3954955.939126065,331.5690760501396,11928,73,11689,238,377380.63734580384,14,7,2,0,fuel_station
MERCHANT_1740,129525.62371589128,388576.87114767387,64.99027783035187,5979,459,5458,520,29910.599357449282,7,3,0,0,restaurant
MERCHANT_1741,317806.4693563693,953419.4080691079,207.31015613592257,4599,651,4285,313,38976.96621192449,7,3,0,0,retail_store
MERCHANT_1742,248771.86564066293,746315.5969219888,123.8903713349915,6024,35,5571,452,53830.010321149195,4,2,0,0,restaurant
MERCHANT_1743,33789.36552833003,101368.0965849901,69.3826807563245,1461,375,1319,141,5531.414000903545,1,0,0,0,small_grocery
MERCHANT_1744,993203.3029249252,2979609.9087747755,248.67383648596024,11982,217,11742,239,175430.1263011982,12,6,1,0,fuel_station
MERCHANT_1745,638081.5366792509,1914244.6100377527,156.43087440040472,12237,30,11794,442,119981.14590330856,8,4,1,0,fuel_station
MERCHANT_1746,51075.19033073351,153225.57099220052,104.02279089762425,1473,98,1333,139,9425.48735904825,5,2,0,0,small_grocery
MERCHANT_1747,465093.07657440257,1395279.2297232077,91.60785435777085,15231,109,14416,814,108283.79706847324,13,6,1,1,large_grocery
MERCHANT_1748,256618.19841785196,769854.5952535559,130.528076509589,5898,147,5459,438,65097.26573849842,10,5,1,0,restaurant
MERCHANT_1749,74563.83351720325,223691.50055160976,142.02634955657763,1575,1187,1429,145,12365.333434754342,2,1,0,0,small_grocery
MERCHANT_1750,908729.2831684398,2726187.8495053193,234.63188307989665,11619,422,11386,232,258872.24837471914,12,6,1,0,fuel_station
MERCHANT_1751,25389.77746098019,76169.33238294057,50.881317557074524,1497,116,1351,145,7304.467919611144,4,2,0,1,small_grocery
MERCHANT_1752,58906.90999024184,176720.72997072552,107.69087749587173,1641,77,1486,154,6370.080582769383,3,1,0,0,small_grocery
MERCHANT_1753,64728.4372645803,194185.3117937409,118.76777479739505,1635,258,1482,152,6665.848247639097,3,1,0,0,small_grocery
MERCHANT_1754,34057.60946810472,102172.82840431415,110.93683865832156,921,1167,832,88,6301.109560875531,3,1,0,0,small_merchant
MERCHANT_1755,154274.6512193414,462823.9536580242,75.9973651326805,6090,330,5574,515,33651.78314003042,13,6,1,0,restaurant
MERCHANT_1756,35009.14127056096,105027.42381168288,128.71007820059177,816,127,737,78,5446.755439717855,1,0,0,0,small_merchant
MERCHANT_1757,1226851.6273201238,3680554.8819603715,309.8892718666643,11877,377,11639,237,186337.59926577233,6,3,0,0,fuel_station
MERCHANT_1758,34749.23045197519,104247.69135592558,72.54536628804841,1437,591,1298,138,8189.238759584632,4,2,0,0,small_grocery
MERCHANT_1759,890304.5028143568,2670913.5084430706,227.29244391482175,11751,30,11515,235,196170.45707974472,11,5,1,0,fuel_station
MERCHANT_1760,685143.1789594274,2055429.5368782822,171.3714804800969,11994,721,11616,377,91418.22615312538,9,4,1,0,fuel_station
MERCHANT_1761,224521.28558143237,673563.8567442971,114.43490600480753,5886,366,5429,456,62169.98723220499,3,1,0,1,restaurant
MERCHANT_1762,80630.40472321515,241891.21416964545,150.9932672719385,1602,30,1454,147,19028.389620159196,1,0,0,0,small_grocery
MERCHANT_1763,966008.4759610323,2898025.427883097,238.28526787395964,12162,817,11918,243,166651.1935719875,9,4,1,0,fuel_station
MERCHANT_1764,48832.433194879464,146497.2995846384,103.45854490440564,1416,909,1281,134,11559.85472036055,4,2,0,1,small_grocery
MERCHANT_1765,463719.95481287915,1391159.8644386374,92.13589406176816,15099,723,14289,809,56819.892342388506,11,5,1,0,large_grocery
MERCHANT_1766,163335.65794148363,490006.97382445086,109.474301569359,4476,305,4101,374,31630.150232634915,4,2,0,0,retail_store
MERCHANT_1767,989979.6717320714,2969939.0151962144,248.30189910510947,11961,550,11721,239,132456.19323392923,13,6,1,0,fuel_station
MERCHANT_1768,480645.8090584858,1441937.4271754574,95.04564149861297,15171,357,14383,787,52047.33186898932,15,7,2,0,large_grocery
MERCHANT_1769,420152.36046757275,1260457.0814027183,84.31715040489118,14949,880,14082,866,70444.95226072111,12,6,1,0,large_grocery
MERCHANT_1770,879059.6637392761,2637178.9912178284,222.2092173253984,11868,639,11630,237,114407.06305836652,11,5,1,0,fuel_station
MERCHANT_1771,158939.48605566617,476818.4581669985,77.83520374910195,6126,62,5610,515,36032.15230262192,16,8,2,0,restaurant
MERCHANT_1772,2127988.504562255,6383965.513686765,214.97004794042377,29697,752,29103,593,499680.5964090607,31,15,4,0,utility_provider
MERCHANT_1773,21275.92791969942,63827.78375909827,70.68414591262267,903,848,814,88,2760.3061498681595,3,1,0,0,small_merchant
MERCHANT_1774,70446.05255388537,211338.1576616561,35.88693456642148,5889,338,5341,547,7391.383072638146,11,5,1,0,restaurant
MERCHANT_1775,462072.53965651785,1386217.6189695536,93.84088945095813,14772,1522,13977,794,119474.45190190556,17,8,2,0,large_grocery
MERCHANT_1776,251647.66870014387,754943.0061004316,168.10131509695648,4491,1351,4154,336,25268.295764176502,3,1,0,1,retail_store
MERCHANT_1777,650736.1701032184,1952208.5103096552,163.70721260458325,11925,140,11508,416,109832.9543110869,13,6,1,0,fuel_station
MERCHANT_1778,788863.4594705282,2366590.3784115845,154.5276120412396,15315,1712,14991,323,156918.0842455829,13,6,1,0,large_grocery
MERCHANT_1779,180186.97761147984,540560.9328344396,91.14161740590787,5931,424,5444,486,47520.43010074548,5,2,0,1,restaurant
MERCHANT_1780,48864.2767339896,146592.8302019688,91.67781751217561,1599,939,1446,152,13081.539988764185,3,1,0,0,small_grocery
MERCHANT_1781,26960.9167344727,80882.7502034181,93.61429421691909,864,1228,779,84,6605.098052614011,1,0,0,0,small_merchant
MERCHANT_1782,559434.287893436,1678302.8636803082,138.37108283290527,12129,513,11594,534,83601.59397625523,15,7,2,0,fuel_station
MERCHANT_1783,458407.6752724539,1375223.0258173617,301.5839968897723,4560,371,4313,246,111868.6111918147,12,6,1,0,retail_store
MERCHANT_1784,190766.80253246648,572300.4075973994,131.20137725754228,4362,1803,4009,352,28482.979148827293,11,5,1,0,retail_store
MERCHANT_1785,2097901.582382569,6293704.747147707,209.41321445224287,30054,191,29452,601,299835.53124349663,29,14,4,1,utility_provider
MERCHANT_1786,168421.1445116717,505263.4335350151,114.18382678757403,4425,216,4057,367,35271.69770033433,7,3,0,0,retail_store
MERCHANT_1787,146626.53209561107,439879.59628683317,95.21203382831888,4620,327,4225,394,34570.267788977784,14,7,2,0,retail_store
MERCHANT_1788,37190.27604561199,111570.82813683596,65.94020575463118,1692,1432,1529,162,4113.629568353716,5,2,0,0,small_grocery
MERCHANT_1789,616078.9177002998,1848236.7531008993,150.77800237403324,12258,2039,11787,470,69003.62359771109,6,3,0,0,fuel_station
MERCHANT_1790,47493.43754048909,142480.31262146728,95.7528982671151,1488,181,1346,141,12197.936061132034,3,1,0,0,small_grocery
MERCHANT_1791,238438.59559006887,715315.7867702066,157.90635469540985,4530,1455,4185,344,64831.32304575367,9,4,1,0,retail_store
MERCHANT_1792,1367404.2793377363,4102212.838013209,356.0021555162032,11523,218,11292,230,302043.44705631933,14,7,2,0,fuel_station
MERCHANT_1793,234527.12042563068,703581.361276892,156.8743280439001,4485,2575,4141,343,43567.07169744514,5,2,0,0,retail_store
MERCHANT_1794,34318.03119914895,102954.09359744686,69.18957903054223,1488,664,1344,143,9233.722583922818,6,3,0,0,small_grocery
MERCHANT_1795,62073.92610631813,186221.7783189544,123.40740776604002,1509,30,1367,141,15255.499538136191,3,1,0,0,small_grocery
MERCHANT_1796,172393.31800777346,517179.95402332034,119.38595429901208,4332,30,3973,358,37222.965193901786,12,6,1,0,retail_store
MERCHANT_1797,53063.99010013574,159191.97030040724,106.55419698822439,1494,116,1352,141,8699.916760720991,1,0,0,0,small_grocery
MERCHANT_1798,35852.39744641259,107557.19233923778,73.01913940206231,1473,151,1330,142,5004.959273230687,2,1,0,0,small_grocery
MERCHANT_1799,106275.26586358245,318825.79759074736,209.61590900114882,1521,1065,1385,135,19526.44429805713,3,1,0,0,small_grocery
MERCHANT_1800,28283.06632346816,84849.19897040448,95.22917954029684,891,183,804,86,4450.751020136945,1,0,0,0,small_merchant
MERCHANT_1801,230252.13000802504,690756.390024075,149.22367466495467,4629,2539,4272,356,38648.215490677314,2,1,0,0,retail_store
MERCHANT_1802,474556.7440419097,1423670.232125729,93.06859071227882,15297,737,14493,803,96394.91335134536,14,7,2,0,large_grocery
MERCHANT_1803,524843.4917272769,1574530.4751818308,106.63216004211235,14766,860,14064,701,70233.92173202064,20,10,3,1,large_grocery
MERCHANT_1804,390875.0198249813,1172625.059474944,76.83802237565978,15261,179,14331,929,102110.36714375696,19,9,2,0,large_grocery
MERCHANT_1805,118756.67210701127,356270.0163210338,59.76682038601473,5961,1629,5435,525,15332.186124055226,8,4,1,0,restaurant
MERCHANT_1806,294338.20571870013,883014.6171561005,198.20754593851862,4455,804,4140,314,57748.78152972412,6,3,0,0,retail_store
MERCHANT_1807,45201.15144099204,135603.45432297612,82.48385299451103,1644,1458,1487,156,11263.867828741862,5,2,0,0,small_grocery
MERCHANT_1808,54512.14071901017,163536.4221570305,110.57229354768796,1479,2288,1339,139,10739.117485742849,4,2,0,0,small_grocery
MERCHANT_1809,46300.29523353133,138900.885700594,95.46452625470377,1455,98,1316,138,7973.115149347672,4,2,0,0,small_grocery
